Артикул	Номенклатура.Производитель (бренд)	Номенклатура на 6 января 2026 г.	KZ РРЦ	KZ Дилер	%	ALM а 23 февраля 2026 г.	AlmRes	AlmAway	Ast	AstRes	AstAway	Alm2	Msk ст на 26 мая 2025 г.	MskRes	MskAway	Pic	URL	Status	Unnamed: 19	Unnamed: 20	Unnamed: 21	KZ РРЦ.1	KZ Дилер.1	%.1	0	AlmRes.1	AlmAway.1	Ast.1	AstRes.1	AstAway.1	Alm2.1	Msk ст на 26 мая 2025 г..1	MskRes.1	MskAway.1	Pic.1	URL.1	Status.1	Unnamed: 38	Unnamed: 39
TS-W301DA	ITC	"TS-W301DA, беспроводной микрофон делегата, 4.3"" цветной экран"	718300.0	430650.0	-40.04594180704441	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/f96/TS-W301DA.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W301DA/					718300.0	430650.0	-40.04594180704441	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/f96/TS-W301DA.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W301DA/			
TS-W301S	ITC	"TS-W301S, беспроводной микрофон председателя, 4.3"" цветной экран,встр. динамик 2 Вт"	670450.0	373450.0	-44.29860541427399	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/007/e90mhb670wr7d0zzyw0dh4lbdkm0r39q/TS-W301.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W301S/					670450.0	373450.0	-44.29860541427399	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/007/e90mhb670wr7d0zzyw0dh4lbdkm0r39q/TS-W301.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W301S/			
TS-W301SA	ITC	"TS-W301SA, беспроводной микрофон делегата, 4.3"" цветной экран, встр. динамик 2 Вт"	670450.0	373450.0	-44.29860541427399	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/9ab/2rgvywfrbuajalevnyb2jgh7mat1mtq4/TS-W301A.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W301SA/					670450.0	373450.0	-44.29860541427399	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/9ab/2rgvywfrbuajalevnyb2jgh7mat1mtq4/TS-W301A.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W301SA/			
TS-W302	ITC	TS-W302, беспроводной микрофон председателя	364650.0	218900.0	-39.969834087481146	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/c9f/TS-W302.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W302/					364650.0	218900.0	-39.969834087481146	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/c9f/TS-W302.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W302/			
TS-W302A	ITC	TS-W302A, беспроводной микрофон делегата	364650.0	218900.0	-39.969834087481146	0	0	0	0.0	0.0	0.0	0	8	10	0	http://ipmatika.ru/upload/iblock/189/ay45ozhk0v2mwnwhq908p4kna8jd9gze/TS-W302A%20%282%29.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W302A/					364650.0	218900.0	-39.969834087481146	0	0	0	0.0	0.0	0.0	0	8	10	0	http://ipmatika.ru/upload/iblock/189/ay45ozhk0v2mwnwhq908p4kna8jd9gze/TS-W302A%20%282%29.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W302A/			
TS-W303	ITC	TS-W303, беспроводной микрофон председателя	588500.0	353100.0	-40.0	0	0	0	0.0	0.0	0.0	0	3	2	0	http://ipmatika.ru/upload/iblock/b4d/TS-W303.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W303/					588500.0	353100.0	-40.0	0	0	0	0.0	0.0	0.0	0	3	2	0	http://ipmatika.ru/upload/iblock/b4d/TS-W303.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W303/			
TS-W303A	ITC	TS-W303A, беспроводной микрофон делегата	588500.0	353100.0	-40.0	0	0	0	0.0	0.0	0.0	0	0	17	0	http://ipmatika.ru/upload/iblock/070/TS-W303A.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W303A/					588500.0	353100.0	-40.0	0	0	0	0.0	0.0	0.0	0	0	17	0	http://ipmatika.ru/upload/iblock/070/TS-W303A.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W303A/			
TS-W303D	ITC	TS-W303D, беспроводной микрофон председателя	670450.0	402050.0	-40.03281378178835	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/332/TS-W303D.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W303D/					670450.0	402050.0	-40.03281378178835	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/332/TS-W303D.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W303D/			
TS-W303DA	ITC	TS-W303DA, беспроводной микрофон делегата	670450.0	402050.0	-40.03281378178835	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/8a0/TS-W303D.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W303DA/					670450.0	402050.0	-40.03281378178835	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/8a0/TS-W303D.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W303DA/			
TS-W310	ITC	"TS-W310, беспроводной микрофон председателя, 4.3"" цветной экран"	559350.0	335500.0	-40.0196656833825	0	0	0	0.0	0.0	0.0	0	1	0	0	http://ipmatika.ru/upload/iblock/c08/TS-W310.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W301/					559350.0	335500.0	-40.0196656833825	0	0	0	0.0	0.0	0.0	0	1	0	0	http://ipmatika.ru/upload/iblock/c08/TS-W310.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W301/			
TS-W310A	ITC	"TS-W310A, беспроводной микрофон делегата, 4.3"" цветной экран"	559350.0	335500.0	-40.0196656833825	0	0	0	0.0	0.0	0.0	0	16	4	0	http://ipmatika.ru/upload/iblock/8f5/TS-W310.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W301/					559350.0	335500.0	-40.0196656833825	0	0	0	0.0	0.0	0.0	0	16	4	0	http://ipmatika.ru/upload/iblock/8f5/TS-W310.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W301/			
TS-W310D	ITC	"TS-W310D, беспроводной микрофон председателя, 4.3"" цветной экран"	607750.0	364650.0	-40.0	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/9c0/TS-W310D.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W301/					607750.0	364650.0	-40.0	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/9c0/TS-W310D.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W301/			
TS-W310DA	ITC	"TS-W310DA, беспроводной микрофон делегата, 4.3"" цветной экран"	607750.0	364650.0	-40.0	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/794/TS-W310D.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W301/					607750.0	364650.0	-40.0	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/794/TS-W310D.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-itc-serii-ts-03/TS-W301/			
TS-W312	ITC	TS-W312 Беспроводной микрофонный массив председателя	619530.0	371800.0	-39.98676415992769	0	0	0	0.0	0.0	0.0	0	2	1	0	http://ipmatika.ru/upload/iblock/aaa/w8ox3kdnh1mygy0t4n0m28yup6gwfl2m/TS-0212.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-w100/TS-0212/	EOL				619530.0	371800.0	-39.98676415992769	0	0	0	0.0	0.0	0.0	0	2	1	0	http://ipmatika.ru/upload/iblock/aaa/w8ox3kdnh1mygy0t4n0m28yup6gwfl2m/TS-0212.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-w100/TS-0212/	EOL		
TS-W312A	ITC	TS-W312A Беспроводной микрофонный массив делегата	619530.0	371800.0	-39.98676415992769	0	0	0	0.0	0.0	0.0	0	14	4	0	http://ipmatika.ru/upload/iblock/0fc/4wko61qqcm4jwwfec37ftb0kxg8kqrmj/TS-0212A.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-w100/TS-0212A/	EOL				619530.0	371800.0	-39.98676415992769	0	0	0	0.0	0.0	0.0	0	14	4	0	http://ipmatika.ru/upload/iblock/0fc/4wko61qqcm4jwwfec37ftb0kxg8kqrmj/TS-0212A.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-w100/TS-0212A/	EOL		
Проводные конференц-системы серии TS-02 и TS-06						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
TS-0202	ITC	TS-0202, микрофон председателя, 6 pin	211750.0	134455.02	-36.50294214876034	0	0	0	0.0	0.0	0.0	0	0	1	0	http://ipmatika.ru/upload/iblock/4bc/TS-0202.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0202/	EOL				211750.0	134455.02	-36.50294214876034	0	0	0	0.0	0.0	0.0	0	0	1	0	http://ipmatika.ru/upload/iblock/4bc/TS-0202.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0202/	EOL		
TS-0202D	ITC	TS-0202D, микрофон председателя, 6 pin	369600.0	194230.806	-47.448375	0	0	0	0.0	0.0	0.0	0	2	0	0	http://ipmatika.ru/upload/iblock/d62/TS-0202D.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0202/	EOL				369600.0	194230.806	-47.448375	0	0	0	0.0	0.0	0.0	0	2	0	0	http://ipmatika.ru/upload/iblock/d62/TS-0202D.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0202/	EOL		
TS-0202DA	ITC	TS-0202DA, микрофон делегата, 6 pin	369600.0	194230.806	-47.448375	0	0	0	0.0	0.0	0.0	0	3	0	0	http://ipmatika.ru/upload/iblock/761/TS-0202DA.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0202A/	EOL				369600.0	194230.806	-47.448375	0	0	0	0.0	0.0	0.0	0	3	0	0	http://ipmatika.ru/upload/iblock/761/TS-0202DA.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0202A/	EOL		
TS-0202А	ITC	TS-0202А, микрофон делегата, 6 pin	211750.0	134455.02	-36.50294214876034	0	0	0	0.0	0.0	0.0	0	3	0	0	http://ipmatika.ru/upload/iblock/71b/TS-0202A.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0202A/	EOL				211750.0	134455.02	-36.50294214876034	0	0	0	0.0	0.0	0.0	0	3	0	0	http://ipmatika.ru/upload/iblock/71b/TS-0202A.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0202A/	EOL		
TS-0205	ITC	"TS-0205, микрофон председателя с сенсорным экраном 4,3"""	443300.0	296700.11069999996	-33.070130678998424	1	0	0	0.0	0.0	0.0	0	3	0	0	http://ipmatika.ru/upload/iblock/cb5/TS-0205.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0205/	EOL				443300.0	296700.11069999996	-33.070130678998424	1	0	0	0.0	0.0	0.0	0	3	0	0	http://ipmatika.ru/upload/iblock/cb5/TS-0205.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0205/	EOL		
TS-0205D	ITC	"TS-0205D, микрофон председателя с сенсорным экраном 4,3"""	695150.0	343030.3947	-50.65375894411278	0	0	0	0.0	0.0	0.0	0	2	0	0	http://ipmatika.ru/upload/iblock/259/TS-0205D.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0205/	EOL				695150.0	343030.3947	-50.65375894411278	0	0	0	0.0	0.0	0.0	0	2	0	0	http://ipmatika.ru/upload/iblock/259/TS-0205D.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0205/	EOL		
TS-0205DA	ITC	"TS-0205DA, микрофон делегата с сенсорным экраном 4,3"""	695150.0	343030.3947	-50.65375894411278	0	0	0	0.0	0.0	0.0	0	3	0	0	http://ipmatika.ru/upload/iblock/770/TS-0205DA_01.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0205%C0/	EOL				695150.0	343030.3947	-50.65375894411278	0	0	0	0.0	0.0	0.0	0	3	0	0	http://ipmatika.ru/upload/iblock/770/TS-0205DA_01.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0205%C0/	EOL		
TS-0205А	ITC	"TS-0205А, микрофон делегата с сенсорным экраном 4,3"""	443300.0	296700.11069999996	-33.070130678998424	0	0	0	0.0	0.0	0.0	0	26	0	0	http://ipmatika.ru/upload/iblock/c0e/TS-0205A.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0205%C0/	EOL				443300.0	296700.11069999996	-33.070130678998424	0	0	0	0.0	0.0	0.0	0	26	0	0	http://ipmatika.ru/upload/iblock/c0e/TS-0205A.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0205%C0/	EOL		
TS-0221	ITC	TS-0221 удлинитель линии от контроллера до первого микрофонного пульта, до 100 м., 6 pin	117350.0	76230.0	-35.040477204942476	0	0	0	0.0	0.0	0.0	0	7	0	0	http://ipmatika.ru/upload/iblock/e98/TS-0221.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0221/	EOL				117350.0	76230.0	-35.040477204942476	0	0	0	0.0	0.0	0.0	0	7	0	0	http://ipmatika.ru/upload/iblock/e98/TS-0221.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0221/	EOL		
TS-0223А	ITC	TS-0223А, встраиваемый микрофон делегата, 6 pin	319000.0	191400.0	-40.0	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/092/pf8b2am73etj7yfsjhgnmgdwlemhsf3r/TS-0223A_01.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0223%C0/	EOL				319000.0	191400.0	-40.0	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/092/pf8b2am73etj7yfsjhgnmgdwlemhsf3r/TS-0223A_01.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-0223%C0/	EOL		
TS-02D	ITC	TS-02D, удлинитель 6-pin  m-m, 2 м	19000.0	12100.0	-36.31578947368421	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/f08/TS-05D%20TS-10D%20%20TS-20D%20TS-50D%20TS-100D%20TS-02DM%20%20TS-02D%20TS-02M%20TS-003DR%20TS-003DRM.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/	EOL. Под заказ				19000.0	12100.0	-36.31578947368421	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/f08/TS-05D%20TS-10D%20%20TS-20D%20TS-50D%20TS-100D%20TS-02DM%20%20TS-02D%20TS-02M%20TS-003DR%20TS-003DRM.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/	EOL. Под заказ		
TS-02DM	ITC	TS-02DM, удлинитель 6-pin m-f, 2м	19000.0	12100.0	-36.31578947368421	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/c04/TS-02DM.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-02DM/	EOL. Под заказ				19000.0	12100.0	-36.31578947368421	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/c04/TS-02DM.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-02DM/	EOL. Под заказ		
TS-02L	ITC	TS-02L удлинитель 8-pin m-f, 2m	19560.0	12705.0	-35.04601226993866	0	0	0	0.0	0.0	0.0	0	1	0	0	http://ipmatika.ru/upload/iblock/d9a/TS-02L.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-02L/					19560.0	12705.0	-35.04601226993866	0	0	0	0.0	0.0	0.0	0	1	0	0	http://ipmatika.ru/upload/iblock/d9a/TS-02L.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-02L/			
TS-02M	ITC	TS-02M, удлинитель 6-pin f-f, 2м	19000.0	12100.0	-36.31578947368421	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/eb9/TS-02M_2.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-02M/	EOL. Под заказ				19000.0	12100.0	-36.31578947368421	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/eb9/TS-02M_2.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-02M/	EOL. Под заказ		
TS-02T	ITC	TS-02T Кабель 2 м.+ Т-коннектор	23470.0	15125.0	-35.556028973157225	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/c1d/TS-02T.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-02T/					23470.0	15125.0	-35.556028973157225	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/c1d/TS-02T.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-02T/			
TS-0306	ITC	TS-0306 Микрофон председателя бюджетный, кабель витая пара, цвет графит	254100.0	133645.05	-47.40454545454546	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/d63/TS-0306.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-w100/TS-0306/	EOL				254100.0	133645.05	-47.40454545454546	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/d63/TS-0306.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-w100/TS-0306/	EOL		
TS-0306A	ITC	TS-0306A Микрофон делегата бюджетный, кабель витая пара, цвет графит	254100.0	133645.05	-47.40454545454546	0	0	0	0.0	0.0	0.0	0	6	0	0	http://ipmatika.ru/upload/iblock/ef8/TS-0306A.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-w100/TS-0306A/	EOL				254100.0	133645.05	-47.40454545454546	0	0	0	0.0	0.0	0.0	0	6	0	0	http://ipmatika.ru/upload/iblock/ef8/TS-0306A.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-w100/TS-0306A/	EOL		
TS-05D	ITC	TS-05D, удлинитель 6-pin m-f, 5 м	30170.0	19360.0	-35.83029499502817	1	0	0	0.0	0.0	0.0	0	5	0	0	http://ipmatika.ru/upload/iblock/80a/TS-05D.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-05D/	EOL. Под заказ				30170.0	19360.0	-35.83029499502817	1	0	0	0.0	0.0	0.0	0	5	0	0	http://ipmatika.ru/upload/iblock/80a/TS-05D.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-02/TS-05D/	EOL. Под заказ		
TS-05L	ITC	TS-05L удлинитель 8-pin m-f, 5м	30170.0	19360.0	-35.83029499502817	0	0	0	0.0	0.0	0.0	0	5	0	0	http://ipmatika.ru/upload/iblock/111/TS-05L.jpeg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-05L/					30170.0	19360.0	-35.83029499502817	0	0	0	0.0	0.0	0.0	0	5	0	0	http://ipmatika.ru/upload/iblock/111/TS-05L.jpeg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-05L/			
TS-05T	ITC	TS-05T Кабель 5 м.+ Т-коннектор	58670.0	38115.0	-35.03494119652292	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/004/TS-02T.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-05T/					58670.0	38115.0	-35.03494119652292	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/004/TS-02T.png	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-05T/			
TS-0602	ITC	TS-0602, микрофон председателя, 8 pin	182050.0	109450.0	-39.879154078549846	0	0	0	0.0	0.0	0.0	0	0	1	0	http://ipmatika.ru/upload/iblock/2ad/TS-0602.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-0602/					182050.0	109450.0	-39.879154078549846	0	0	0	0.0	0.0	0.0	0	0	1	0	http://ipmatika.ru/upload/iblock/2ad/TS-0602.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-0602/			
TS-0602A	ITC	TS-0602A, микрофон делегата, 8 pin	182050.0	109450.0	-39.879154078549846	0	0	0	0.0	0.0	0.0	0	0	16	0	http://ipmatika.ru/upload/iblock/4ee/TS-0602A.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-0602A/					182050.0	109450.0	-39.879154078549846	0	0	0	0.0	0.0	0.0	0	0	16	0	http://ipmatika.ru/upload/iblock/4ee/TS-0602A.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-0602A/			
TS-0604M	ITC	TS-0604M Контроллер конференц-системы, поддержка 128 микрофонов, расширение до 4096	861850.0	517000.0	-40.01276324186343	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/2a3/TS-0604M.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-0604M/					861850.0	517000.0	-40.01276324186343	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/2a3/TS-0604M.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-0604M/			
TS-0604ME	ITC	TS-0604ME Контроллер расширения конференц-системы  до 4096 микрофонов	844800.0	506885.5	-39.999348958333336	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/a58/TS-0604ME.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-0604ME/					844800.0	506885.5	-39.999348958333336	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/a58/TS-0604ME.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-0604ME/			
TS-0605M	ITC	TS-0605M, контроллер для проводных конференц-систем до 30 участников	495000.0	297000.0	-40.0	0	0	0	0.0	0.0	0.0	0	1	1	0	http://ipmatika.ru/upload/iblock/a81/TS-0605M.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-0605M/	EOL				495000.0	297000.0	-40.0	0	0	0	0.0	0.0	0.0	0	1	1	0	http://ipmatika.ru/upload/iblock/a81/TS-0605M.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-0605M/	EOL		
TS-0621	ITC	TS-0621, микрофон председателя, 8 pin	281630.0	182715.5	-35.1221460781877	0	0	0	0.0	0.0	0.0	0	1	0	0	http://ipmatika.ru/upload/iblock/028/TS-0621.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-0621/	EOL				281630.0	182715.5	-35.1221460781877	0	0	0	0.0	0.0	0.0	0	1	0	0	http://ipmatika.ru/upload/iblock/028/TS-0621.jpg	https://ipmatika.kz/products/tsifrovaya-konferents-sistema-serii-ts-06/TS-0621/	EOL		
